UserId,avg_ratio
A2K89R0B20LYHB,0.046511627906976744
A3NRNASNTU5TFI,0.046511627906976744
A2E30DTXCQ807J,0.046511627906976744
A1JMR1N9NBYJ1X,0.04615384615384615
A18FUHNBP90IB4,0.045454545454545456
A12OC9ZA779927,0.045454545454545456
A3SEW1ECTN5D0D,0.045454545454545456
A2JMKQD867B4VJ,0.045454545454545456
A23OSRWZICGTA6,0.045454545454545456
A24N79JNVNFSBV,0.045454545454545456
A4NDPXCYKRCY2,0.045454545454545456
A1PN3SJAP1TBTU,0.045454545454545456
A35OY2ASP1MP5M,0.045454545454545456
A1WOC3TZX9Y3FG,0.045454545454545456
ADEVBXUS0RSIR,0.045454545454545456
A1E5WXNTI7EO2A,0.045454545454545456
A3FD3BHIUYIFPD,0.045454545454545456
A13WBUX01Q4D35,0.045454545454545456
A2U1BYEK28NS3F,0.045454545454545456
A3EPJSPH03AS29,0.045454545454545456
A1PFJC6JDGI8DW,0.045454545454545456
A35FBTN1J2CYRR,0.045454545454545456
A3357SKOMVIWOK,0.045454545454545456
A1BRMVN2PZL3UZ,0.045454545454545456
A1XM8HGOG63PQI,0.045454545454545456
AC9FEVJ6Z0XX8,0.045454545454545456
AJ6WBHBHP4ACI,0.045454545454545456
A3BZCJS4NORJQW,0.045454545454545456
A1IDWUYX4QXTUE,0.045454545454545456
AEK402C2091V4,0.045454545454545456
AWC6RMU31978F,0.045454545454545456
A250FWIPZ3UHC0,0.045454545454545456
A2KHRRRMKXVQK0,0.045454545454545456
A1OSO9HNBJKVWU,0.045454545454545456
A17AHTCKJ4SUT0,0.044642857142857144
A3MJARDJ31M698,0.04464285714285714
A20WAM5SSE67T,0.044444444444444446
A38PEW5QXSKTXR,0.04444444444444444
A2LMM2BUM4TURO,0.04444444444444444
A1PPPCF42TMACV,0.04444444444444444
AFUE5BETIO4G7,0.04375
A1BAE6217W78NS,0.04375
A1TQQQAYEDEY6B,0.043478260869565216
A2F7XE4EB2CRY2,0.043478260869565216
A2P3NXDZC4D1SU,0.043478260869565216
A3N5SKXEA0NN57,0.043478260869565216
A3GTA55H422IN7,0.043478260869565216
A83BCDEHEQBIV,0.043478260869565216
AWG2O9C42XW5G,0.043478260869565216
A2GP06TFJJ69D,0.043478260869565216
A1YHXGV6GC51IM,0.043478260869565216
A3B5NIIK4WM4WW,0.043478260869565216
AJNA11W35E98V,0.043010752688172046
APYKJUMZP99ZJ,0.04285714285714286
A36QYVY16H6FB7,0.042735042735042736
A3TJPSWY2HE4BS,0.04166666666666667
AJJJQYQJ4MIVB,0.041666666666666664
A1XGVJ1WD7R28,0.041666666666666664
A2D7B5I7ZQ51XL,0.041666666666666664
AQJO0OXN5BG7Z,0.041666666666666664
A1GVXO2ZZCGTMF,0.041666666666666664
A1Y2RUIKFD9THL,0.041666666666666664
A1BKYCNRXPGGP9,0.041666666666666664
A2U4L18LOGSHQ1,0.041666666666666664
ARSRGU5X611E1,0.041666666666666664
A2ZVYE2WCSBUNP,0.041666666666666664
A1RR8ZVMBHQFIJ,0.041666666666666664
AIEN9L6HSVPCE,0.041666666666666664
A2MTPVXL6HD5VP,0.041666666666666664
A2CZPM110DW516,0.041666666666666664
AO13TNMQBPLZE,0.041666666666666664
A1LHOKYENR7HP2,0.041666666666666664
ABOD2CGMINXTL,0.041666666666666664
AGVQJA30SW3WC,0.041666666666666664
A8O6O7J62FOVQ,0.041666666666666664
A24PH6RGFDHXHU,0.041666666666666664
A1SD1C8XK3Z3V1,0.041666666666666664
A30UIZJMFL9PLT,0.041666666666666664
A2P1RL8TY0BT10,0.041666666666666664
A17YQRUK9U3CN9,0.041666666666666664
AF74UAKV3Q3W0,0.041666666666666664
A21W7ZA2FZKOGP,0.041666666666666664
AX0ZTNX6KVJ40,0.041666666666666664
A36JGBVSREFI0R,0.041666666666666664
A3RHPBNP2N9RJB,0.041666666666666664
A1A8GSZ6WDP886,0.041666666666666664
A2R7RVKGNMGCY2,0.041666666666666664
A39A9HNVRERXFL,0.041666666666666664
A2X4UAUKJWO26O,0.041666666666666664
A34Y6BATEPO9RL,0.041666666666666664
AD3NN24XE28EN,0.040920716112531966
A2VNXYBE1QRCX1,0.04044117647058824
A2DDKFU4NDJ15K,0.04
A27AF4DLLOBQDQ,0.04
A2LGSISXFFHGI,0.04
A1KXYO78W0T4GZ,0.04
A2A1HQHB55NOVN,0.04
A2PQUL8TI4P4HV,0.04
A1HNCA3GR4J7ZP,0.04
A2CBPJ5DQ6ULNR,0.04
A3J356L2ADK05Z,0.04
A3AJCNF56KL0B3,0.04
A14US3KZ07UZEF,0.04
A2W16FHB6SUC36,0.0392156862745098
A1NYKD19R5JQWD,0.0392156862745098
A1Q9F21FHNMBBV,0.0392156862745098
ARDSUEAU593W4,0.0392156862745098
A38RWVWOQPYJSA,0.0392156862745098
AJ2FDNZ3COBFN,0.03896103896103896
A2AVMEB8PQOTTE,0.03888888888888889
A2PF3ZG1OBOIPG,0.038461538461538464
A2Y1DXML62KMOR,0.038461538461538464
A2CG4JBROLYXXP,0.038461538461538464
A4BWUBUN7E2TU,0.038461538461538464
A3TY7XRNX6FPSH,0.038461538461538464
A1ADBFXP4CFNRA,0.038461538461538464
A1ATV7O231DXIS,0.038461538461538464
ATCT22YM2HUQ8,0.038461538461538464
AJBWZ6A2E9CXH,0.038461538461538464
A2DDALFVSQTE0J,0.038461538461538464
AFU4E0FKGUQ7A,0.038461538461538464
A3GUGB7VSA4P63,0.038461538461538464
A1PMWT1I668I15,0.038461538461538464
A176NSQJD45TM5,0.038461538461538464
A3UOX55BPNUNHL,0.038461538461538464
A2J4IRVIMRWPSZ,0.0375
A1D6MIWDTV4XO1,0.03731343283582089
A1Y27QQ772FT0I,0.03703703703703704
A666QET48NULX,0.037037037037037035
A3QXJDENZ9DGFU,0.037037037037037035
A2L6QS8SVHT9RG,0.037037037037037035
AXEOGEYMYEAN3,0.037037037037037035
A238WY8SXQGUWC,0.037037037037037035
A2OM9TMSJ3NTAS,0.037037037037037035
A1370GLT7E0Y19,0.037037037037037035
AFXG53DH7OYN7,0.037037037037037035
A3S358BR5T884I,0.037037037037037035
AJ0W24M6WOTAL,0.037037037037037035
A1D2KALQDT6CAO,0.037037037037037035
A3I04CV7GN9VJW,0.03636363636363636
A1PP9KH94ES51G,0.03636363636363636
A2T66Z9VGCWXQA,0.03636363636363636
A375NF45A1MDWI,0.03571428571428571
AIVU1J51MJ9O2,0.03571428571428571
A1P8DIBAXF6H37,0.03571428571428571
A24ZMNWTW8AQUR,0.03571428571428571
A1CSB9FS3SLHJO,0.03571428571428571
A3SDBL8SJC2ME3,0.03571428571428571
A1OPTRYPHBD0UQ,0.03571428571428571
A2ALX5U55NTGTL,0.03571428571428571
A3EWUMHYMPD7IB,0.03571428571428571
A6YEAHCVOHKWM,0.03571428571428571
A3O4EQFELGATWJ,0.03571428571428571
A3MDA891A1EPT8,0.03571428571428571
A1SY4X1WWNOBX5,0.03571428571428571
A2D8K0GPVMMSER,0.03571428571428571
A2WH1XLV4AKHR3,0.03571428571428571
A3BCAPLFRXKX9T,0.03571428571428571
A194K60CWZ371J,0.03571428571428571
A2369JKT3HZUW2,0.03571428571428571
AT7WOXKBK0BCI,0.03571428571428571
A2HSYEH3AMM9AB,0.03571428571428571
A35AO17K502IOK,0.03508771929824561
A36LK8CP3ZC7JA,0.03496503496503496
A157YSLP5E81GG,0.034482758620689655
A1H6VW0W3UIK0K,0.034482758620689655
A2C18CH1YC6BYT,0.034482758620689655
A2HUGTAY9N2O7T,0.03409090909090909
A183LI95B2WNUQ,0.03409090909090909
ATQN168GW17A5,0.03333333333333333
AF1WN7WJRQ1DX,0.03333333333333333
A1RGH5ON7D59FS,0.03333333333333333
AIULJ4357GQOE,0.03333333333333333
A3E7YWI8VV7VCV,0.03333333333333333
A16TUVM8A3DV9C,0.03333333333333333
A33CRWMJAS4VG8,0.03333333333333333
A2MVPY9XVYST9H,0.03333333333333333
ASA1DQFTDHTRL,0.03333333333333333
A2CH3AVJI0UR3P,0.03333333333333333
A1D6DFC3AGV3JZ,0.03333333333333333
A30YM3UWJNJBPY,0.03333333333333333
A3LWOZFQU6DS6F,0.03333333333333333
A324FVIOYCWNSB,0.03333333333333333
A1H8JUI9GNQKNR,0.03333333333333333
A3WH0FZKD9K94,0.03333333333333333
A20ZUEQD1SD17L,0.03333333333333333
A3M7BCQKSQAK4L,0.03260869565217391
A3FHSLWEMH7JD8,0.03225806451612903
A2LXC5ZHHP0WXP,0.03205128205128205
A3PWPNZVMNX3PA,0.03125
AC0HPFQVBZVGY,0.03125
APXQHFTTYERDE,0.03125
A17JXSPETLVYP9,0.03125
A2CTA9LOIK9U2R,0.03125
A3A3RB38KY7WTM,0.03125
AMNNPDX9MFEUD,0.03125
A1JUPMQ29HWR1W,0.03125
A3GKMK6KQH3Y1H,0.03125
A3UKAN3SJYZCQ3,0.03076923076923077
A2YOSGV8YE3NJ8,0.030701754385964914
AOKXMEY6M1NQ4,0.030612244897959183
A9KLAL1CXZ0W5,0.030303030303030304
APVK8GGSSUDCE,0.030303030303030304
A16MTF36307916,0.0303030303030303
A2KPGA0HFSSF8W,0.0303030303030303
A2M6B16568F7KH,0.029411764705882353
A3RVMMZYOXQNKL,0.029411764705882353
AATPGOYD5QJK1,0.029411764705882353
A3FQZH8PJB535A,0.029411764705882353
AJK9V9GX0GWMH,0.029411764705882353
AATKF0HDBQL86,0.029411764705882353
A3SYMLOGJ05LLN,0.029411764705882353
A2ECZDJE7AEM67,0.028846153846153848
A3DZFEICHK5LF2,0.028619528619528618
A3L6YSYB1ITURN,0.028619528619528618
AOA8FL94KQ6XP,0.028571428571428574
